"","metrics","coeff","formatMpfr.p.val.","formatMpfr.p.adj."
"SMT.SMT.smt_fa_ExternalcapsuleR","SMT.SMT.smt_fa_ExternalcapsuleR",0.0116862474014968,"0.021720647325385918586547522315479191953615947004240297387018829","18.245343753324171612699918745008"
"SMT.SMT.smt_fa_CingulumcingulategyrusR","SMT.SMT.smt_fa_CingulumcingulategyrusR",0.00530480448917934,"0.29514820296534946873619507008281541171921620068303297267759647","247.92449049089355373840385886964"
"SMT.SMT.smt_fa_CingulumhippocampusR","SMT.SMT.smt_fa_CingulumhippocampusR",0.0779829489140067,"3.4982147965466328346476290012300216262097867701808389415759789e-53","2.9385004290991715811040083610338e-50"
"SMT.SMT.smt_fa_Fornix_StriaterminalisR","SMT.SMT.smt_fa_Fornix_StriaterminalisR",0.0619131014369684,"2.4985727710668864789572341479375632287186962979556416851023524e-34","2.0988011276961846423240766842685e-31"
"SMT.SMT.smt_fa_SuperiorlongitudinalfasciculusR","SMT.SMT.smt_fa_SuperiorlongitudinalfasciculusR",0.0289395760517222,"1.3656256417550234294451584661550952012920596382693177083027379e-8","1.1471255390742196807339331115701e-5"
"SMT.SMT.smt_fa_SuperiorfrontooccipitalfasciculusR","SMT.SMT.smt_fa_SuperiorfrontooccipitalfasciculusR",0.0502778721836952,"5.4317176954871041597675669401608608475045198448267925159873733e-23","4.5626428642091674942047562297360e-20"
"SMT.SMT.smt_fa_UncinatefasciculusR","SMT.SMT.smt_fa_UncinatefasciculusR",0.0413122422509936,"4.4010841973938894218600327255464628176234595597522439079062008e-16","3.6969107258108671143624274894599e-13"
"SMT.SMT.smt_fa_TapetumR","SMT.SMT.smt_fa_TapetumR",0.231305131284981,"1.9918274306253795707959142426370130674190892691467385467495364e-476","1.6731350417253188394685679638142e-473"
"SMT.SMT.smt_fa_CINGR","SMT.SMT.smt_fa_CINGR",0.0679759871194496,"2.9636922676373479039825923016797001082202525785894592744543857e-41","2.4895015048153722393453775334118e-38"
"SMT.SMT.smt_long_ATRR","SMT.SMT.smt_long_ATRR",0.00603366761789822,"0.23499353578063803506339169182558253432518677716909579323981652","197.39457005573594945324902113349"
"SMT.SMT.smt_long_CSTR","SMT.SMT.smt_long_CSTR",0.0459806148506872,"7.2913945347195231579486064591897929740446527688983811320908487e-20","6.1247714091643994526768294257204e-17"
"SMT.SMT.smt_long_CGR","SMT.SMT.smt_long_CGR",0.0207412949253003,"4.1207613007126388713390798787077278783737086025946251168862282e-5","0.034614394925986166519248270981136"
"SMT.SMT.smt_long_IFOFR","SMT.SMT.smt_long_IFOFR",-0.00994931080462691,"0.032155414399790322563496152621948599511024493080396622879963919","27.010548095823870953336768202434"
"SMT.SMT.smt_long_ILFR","SMT.SMT.smt_long_ILFR",-0.011832859296024,"0.014602196622174565319058256522239615183421625845583970154425573","12.265845162626634868008935478677"
"SMT.SMT.smt_long_SLFR","SMT.SMT.smt_long_SLFR",0.0570608468674721,"2.2091801399792994652627702170735322318252646188024956211531006e-35","1.8557113175826115508207269823409e-32"
"SMT.SMT.smt_long_UFR","SMT.SMT.smt_long_UFR",-0.00802950105167655,"0.11395332635913200325998267156662139631159445001750111832989587","95.720794141670882738385444116009"
"SMT.SMT.smt_long_SLTFR","SMT.SMT.smt_long_SLTFR",-0.141288561595163,"1.1041626586068590649375858486133879725520413900537280535127505e-198","9.2749663322976161454757211283539e-196"
"SMT.SMT.smt_long_CorticospinaltractR","SMT.SMT.smt_long_CorticospinaltractR",0.010025533359187,"0.049059925225467957847912999657380990442207444162600704617183344","41.210337189393084592246919712214"
"SMT.SMT.smt_long_MediallemniscusR","SMT.SMT.smt_long_MediallemniscusR",-0.0156708593800266,"0.0020674559494442434103817918911078377807668678684133547743823121","1.7366629975331644647207051885304"
"SMT.SMT.smt_long_InferiorcerebellarpeduncleR","SMT.SMT.smt_long_InferiorcerebellarpeduncleR",0.0457104352978309,"1.4862711668202821316049431365201077252232915944284466349908991e-19","1.2484677801290369905481522346765e-16"
"SMT.SMT.smt_long_SuperiorcerebellarpeduncleR","SMT.SMT.smt_long_SuperiorcerebellarpeduncleR",0.000985963471233126,"0.84637133242980569204473972268542959469604535810797738311914632","710.95191924103678131758136705570"
"SMT.SMT.smt_long_CerebralpeduncleR","SMT.SMT.smt_long_CerebralpeduncleR",0.00804419253292202,"0.11363454983282282797113810834111940230350895173136693801188202","95.453021859571175495756011006565"
"SMT.SMT.smt_long_AnteriorlimbofinternalcapsuleR","SMT.SMT.smt_long_AnteriorlimbofinternalcapsuleR",0.03226788565823,"1.7633350582449261653441104628737252290468111746933185860230988e-10","1.4812014489257379788890527888146e-7"
"SMT.SMT.smt_long_.PosteriorlimbofinternalcapsuleR","SMT.SMT.smt_long_.PosteriorlimbofinternalcapsuleR",0.0210987828372092,"3.1339861617483522824957990138882243779791709544142505492625691e-5","0.026325483758686159172964711716659"
"SMT.SMT.smt_long_RetrolenticularpartofinternalcapsuleR","SMT.SMT.smt_long_RetrolenticularpartofinternalcapsuleR",0.0358481425939633,"1.2724983193336571177984145589363921382022192632191883364849486e-12","1.0688985882402719789506682295065e-9"
"SMT.SMT.smt_long_AnteriorcoronaradiataR","SMT.SMT.smt_long_AnteriorcoronaradiataR",-0.0139247406111019,"0.0060681903635566385802167177553144676162753764318462018265416626","5.0972799053875764073820429144662"
"SMT.SMT.smt_long_SuperiorcoronaradiataR","SMT.SMT.smt_long_SuperiorcoronaradiataR",0.0326464641626321,"1.0546905106853551757659341794473950208904288081221337832218904e-10","8.8594002897569834764338471073567e-8"
"SMT.SMT.smt_long_PosteriorcoronaradiataR","SMT.SMT.smt_long_PosteriorcoronaradiataR",-0.0333770465925101,"2.9637113444093828394128451965527391176365072736815234679122734e-11","2.4895175293038815851067899651046e-8"
"SMT.SMT.smt_long_PosteriorthalamicradiationR","SMT.SMT.smt_long_PosteriorthalamicradiationR",-0.121177276224843,"2.5771407592472918210473461701549739457792535933940988014484750e-150","2.1647982377677251296797707829297e-147"
"SMT.SMT.smt_long_SagittalstratumR","SMT.SMT.smt_long_SagittalstratumR",-0.0305420980954269,"1.5577442189176562996174557957092301262884951529246596294902191e-10","1.3085051438908312916786628683953e-7"
"SMT.SMT.smt_long_ExternalcapsuleR","SMT.SMT.smt_long_ExternalcapsuleR",0.0330929210053648,"6.3644788047597446961252944795586145076779258576917294929673448e-11","5.3461621959981855447452473628312e-8"
"SMT.SMT.smt_long_CingulumcingulategyrusR","SMT.SMT.smt_long_CingulumcingulategyrusR",0.0478451521542896,"3.6400628104144989881155912672338001072330463849010994117359026e-21","3.0576527607481791500170966644761e-18"
"SMT.SMT.smt_long_CingulumhippocampusR","SMT.SMT.smt_long_CingulumhippocampusR",0.0625599543370615,"8.1909619764568356768863138234659469530555141036860180805272233e-35","6.8804080602237419685845036117086e-32"
"SMT.SMT.smt_long_Fornix_StriaterminalisR","SMT.SMT.smt_long_Fornix_StriaterminalisR",0.0626654453652013,"1.2578646608737361448715518624394568539473392046100899367180632e-35","1.0566063151339383616921035644488e-32"
"SMT.SMT.smt_long_SuperiorlongitudinalfasciculusR","SMT.SMT.smt_long_SuperiorlongitudinalfasciculusR",0.0468161409235908,"2.1560836483735860307683201753017043872090057204857784344250694e-23","1.8111102646338122658453889472537e-20"
"SMT.SMT.smt_long_SuperiorfrontooccipitalfasciculusR","SMT.SMT.smt_long_SuperiorfrontooccipitalfasciculusR",0.0239883827001074,"2.4932723939832754112724061989139871133380615651166364135572925e-6","0.0020943488109459513454688212070871"
"SMT.SMT.smt_long_UncinatefasciculusR","SMT.SMT.smt_long_UncinatefasciculusR",0.0234182186779134,"3.7871611341356515333986021907023586899709500293183152390429935e-6","0.0031812153526739472880548258401894"
"SMT.SMT.smt_long_TapetumR","SMT.SMT.smt_long_TapetumR",-0.228584471699603,"2.8552375865647503607173074747674610767224089698574636721438116e-465","2.3983995727143903030025382788039e-462"
"SMT.SMT.smt_long_CINGR","SMT.SMT.smt_long_CINGR",0.0490370387975169,"4.1008761153668233170700425117653015337785499625263789508510597e-23","3.4447359369081315863388357098820e-20"
"SMT.SMT.smt_md_ATRR","SMT.SMT.smt_md_ATRR",0.0423848332078088,"7.1290734097930428780124456487455613111296119194860189527779976e-17","5.9884216642261560175304543449442e-14"
"SMT.SMT.smt_md_CSTR","SMT.SMT.smt_md_CSTR",0.0760585641036671,"5.8653688670817605382333803045570993639781663808681966810463115e-53","4.9269098483486788521160394558274e-50"
"SMT.SMT.smt_md_CGR","SMT.SMT.smt_md_CGR",0.0707465641426682,"2.3424804485035148509674653436152080146833477892529490160312153e-44","1.9676835767429524748126708886359e-41"
"SMT.SMT.smt_md_IFOFR","SMT.SMT.smt_md_IFOFR",0.00242037228962078,"0.60871764179098026441391798756900501589554745186349511855641238","511.32281910442342210769110955796"
"SMT.SMT.smt_md_ILFR","SMT.SMT.smt_md_ILFR",-0.00575624142605579,"0.23780928676690363044069390660758612520903958534821975421325312","199.75980088419904957018288155047"
"SMT.SMT.smt_md_SLFR","SMT.SMT.smt_md_SLFR",0.0642940714897198,"7.7949018542783416946727312087740942769764652193754372246079915e-42","6.5477175575938070235250942153725e-39"
"SMT.SMT.smt_md_UFR","SMT.SMT.smt_md_UFR",-0.047580028615207,"4.0872369996067126121117554153636090730965424712248295219618279e-21","3.4332790796696385941738745489066e-18"
"SMT.SMT.smt_md_SLTFR","SMT.SMT.smt_md_SLTFR",-0.124413818305865,"8.7470016471278787875002370871328199440597594944972202398243518e-147","7.3474813835874181815001991531897e-144"
"SMT.SMT.smt_md_CorticospinaltractR","SMT.SMT.smt_md_CorticospinaltractR",0.00858262923429051,"0.092038142102422518470005248594162419600441755661711890965913464","77.312039366034915514804408819069"
"SMT.SMT.smt_md_MediallemniscusR","SMT.SMT.smt_md_MediallemniscusR",-0.0116699967245949,"0.021986274909179222990745335109463041450573002125297363372382623","18.468470923710547312226081491960"
"SMT.SMT.smt_md_InferiorcerebellarpeduncleR","SMT.SMT.smt_md_InferiorcerebellarpeduncleR",0.0858485717341134,"2.7032002755667668785077447701564779087483322214406982995896065e-65","2.2706882314760841779465056069323e-62"
"SMT.SMT.smt_md_SuperiorcerebellarpeduncleR","SMT.SMT.smt_md_SuperiorcerebellarpeduncleR",-0.00810948242451784,"0.11114842031929641878574312108599890431570593742333571023167081","93.364673068208991780024221712192"
"SMT.SMT.smt_md_CerebralpeduncleR","SMT.SMT.smt_md_CerebralpeduncleR",0.0244087330031345,"1.4571005649161508336053578535852786372950835505546720262653387e-6","0.0012239644745295667002285005970110"
"SMT.SMT.smt_md_AnteriorlimbofinternalcapsuleR","SMT.SMT.smt_md_AnteriorlimbofinternalcapsuleR",0.0717568966819255,"8.9631040868024973506051355626217184364600021804134310797847153e-46","7.5290074329140977745083138726009e-43"
"SMT.SMT.smt_md_.PosteriorlimbofinternalcapsuleR","SMT.SMT.smt_md_.PosteriorlimbofinternalcapsuleR",0.0453918900670976,"2.4756162679679305710498374066546661770959252088357421885293788e-19","2.0795176650930616796818634215902e-16"
"SMT.SMT.smt_md_RetrolenticularpartofinternalcapsuleR","SMT.SMT.smt_md_RetrolenticularpartofinternalcapsuleR",0.0558074314724339,"8.7690870211024457817064717682857791527643854225125800304947451e-29","7.3660330977260544566334362853604e-26"
"SMT.SMT.smt_md_AnteriorcoronaradiataR","SMT.SMT.smt_md_AnteriorcoronaradiataR",0.0389112329314556,"1.7389195984142543860711967081907445540730876050397456351292138e-14","1.4606924626679736842998052348801e-11"
"SMT.SMT.smt_md_SuperiorcoronaradiataR","SMT.SMT.smt_md_SuperiorcoronaradiataR",0.0615817342593498,"5.8550582910251725777791880789955948610073928891758759670129657e-34","4.9182489644611449653345179863568e-31"
"SMT.SMT.smt_md_PosteriorcoronaradiataR","SMT.SMT.smt_md_PosteriorcoronaradiataR",0.0530309261672647,"7.0630106712187683958934903318405911786994437906116814465446133e-26","5.9329289638237654525505318787487e-23"
"SMT.SMT.smt_md_PosteriorthalamicradiationR","SMT.SMT.smt_md_PosteriorthalamicradiationR",-0.0645204733158399,"3.1357975702206716295933568044732683058940148337031084521999613e-39","2.6340699589853641688584197157568e-36"
"SMT.SMT.smt_md_SagittalstratumR","SMT.SMT.smt_md_SagittalstratumR",-0.0263950854532715,"5.7373017003964288604615054719164213592533683849919815790224696e-8","4.8193334283330002427876645964120e-5"
"SMT.SMT.smt_md_ExternalcapsuleR","SMT.SMT.smt_md_ExternalcapsuleR",0.0603613813734235,"8.3268684255615414015150285789935965518536423896007513455357573e-33","6.9945694774716947772726240063515e-30"
"SMT.SMT.smt_md_CingulumcingulategyrusR","SMT.SMT.smt_md_CingulumcingulategyrusR",0.0593697551923653,"1.6725252874862263699480617104690930075940468860126581660080409e-31","1.4049212414884301507563718367944e-28"
"SMT.SMT.smt_md_CingulumhippocampusR","SMT.SMT.smt_md_CingulumhippocampusR",0.0620637236462224,"2.7967069960923434198801176760472551237757278178091170510703763e-34","2.3492338767175684726992988478806e-31"
"SMT.SMT.smt_md_Fornix_StriaterminalisR","SMT.SMT.smt_md_Fornix_StriaterminalisR",0.112723635220628,"4.0420591390748710114227667558869897467985809517844286715281874e-113","3.3953296768228916495951240749446e-110"
"SMT.SMT.smt_md_SuperiorlongitudinalfasciculusR","SMT.SMT.smt_md_SuperiorlongitudinalfasciculusR",0.0495312799176848,"7.3351583199823446270507229094382887375912793949664734652243560e-25","6.1615329887851694867226072439298e-22"
"SMT.SMT.smt_md_SuperiorfrontooccipitalfasciculusR","SMT.SMT.smt_md_SuperiorfrontooccipitalfasciculusR",0.129709077952587,"1.1482825598991092993466702193894719411295743225317708060970323e-145","9.6455735031525181145120298428716e-143"
"SMT.SMT.smt_md_UncinatefasciculusR","SMT.SMT.smt_md_UncinatefasciculusR",0.0255391240747457,"4.8209128611711505874922464233696652747448169475541055951270787e-7","0.00040495668033837664934934869956298"
"SMT.SMT.smt_md_TapetumR","SMT.SMT.smt_md_TapetumR",0.0355751981734591,"2.6317992031999466989772330234889662100717206470505097510656486e-12","2.2107113306879552271408757397307e-9"
"SMT.SMT.smt_md_CINGR","SMT.SMT.smt_md_CINGR",0.0722653253288274,"6.3600764568566121810681625682823947297612180572832738098827725e-47","5.3424642237595542320972565573564e-44"
"SMT.SMT.smt_trans_ATRR","SMT.SMT.smt_trans_ATRR",0.0365997345591776,"5.6252133925569544532218728750695046227482968774566098764034387e-13","4.7251792497478417407063732150610e-10"
"SMT.SMT.smt_trans_CSTR","SMT.SMT.smt_trans_CSTR",-0.111710078587511,"1.9676070916083513128428486936496277355882854380205414355574303e-108","1.6527899569510151027879929026655e-105"
"SMT.SMT.smt_trans_CGR","SMT.SMT.smt_trans_CGR",-0.044293238458845,"2.2216788287467342226828585892949760645604327117009341206966844e-18","1.8662102161472567470536012150082e-15"
"SMT.SMT.smt_trans_IFOFR","SMT.SMT.smt_trans_IFOFR",0.0783767216127894,"4.0117797676194163578535221293621388103856014251279806828783615e-54","3.3698950048003097405969585886635e-51"
"SMT.SMT.smt_trans_ILFR","SMT.SMT.smt_trans_ILFR",0.00988391815809508,"0.049889877316407003285206517508649014889887100860106894838179760","41.907496945781882759573474707276"
"SMT.SMT.smt_trans_SLFR","SMT.SMT.smt_trans_SLFR",0.0420680392276166,"1.3916492131402258920044804760357871033351749966626189199968651e-16","1.1689853390377897492837635998695e-13"
"SMT.SMT.smt_trans_UFR","SMT.SMT.smt_trans_UFR",-0.0957938959933091,"1.4453685639728919734134510342990835113106533824603013272350181e-79","1.2141095937372292576672988688110e-76"
"SMT.SMT.smt_trans_SLTFR","SMT.SMT.smt_trans_SLTFR",-0.0832112221798175,"9.2122234262593368898824534326069426141884749633403890598917042e-68","7.7382676780578429875012608833943e-65"
"SMT.SMT.smt_trans_CorticospinaltractR","SMT.SMT.smt_trans_CorticospinaltractR",-0.015232886229586,"0.0027653738882028220941048058627029453632978076336892356161909492","2.3229140660903705590480369246702"
"SMT.SMT.smt_trans_MediallemniscusR","SMT.SMT.smt_trans_MediallemniscusR",-0.024723281828228,"1.2105081559302028608894612939310439674384546508383894953306378e-6","0.0010168268509813704031471474869015"
"SMT.SMT.smt_trans_InferiorcerebellarpeduncleR","SMT.SMT.smt_trans_InferiorcerebellarpeduncleR",0.114843559584685,"4.5965228876688811652654787834565087752801745299371843594992577e-115","3.8610792256418601788230021781049e-112"
"SMT.SMT.smt_trans_SuperiorcerebellarpeduncleR","SMT.SMT.smt_trans_SuperiorcerebellarpeduncleR",-0.0224984466307313,"9.8163083488545126995961997190682778584137495294413666461660369e-6","0.0082456990130377906676608077640187"
"SMT.SMT.smt_trans_CerebralpeduncleR","SMT.SMT.smt_trans_CerebralpeduncleR",-0.188654666747058,"3.6734611619399941917247221189794012019593140036118615090298905e-314","3.0857073760295951210487665799412e-311"
"SMT.SMT.smt_trans_AnteriorlimbofinternalcapsuleR","SMT.SMT.smt_trans_AnteriorlimbofinternalcapsuleR",0.0623486116202132,"1.1634239071829574014874170413696805667387648856188011350793491e-34","9.7727608203368421724943031475080e-32"
"SMT.SMT.smt_trans_.PosteriorlimbofinternalcapsuleR","SMT.SMT.smt_trans_.PosteriorlimbofinternalcapsuleR",-0.101766262041011,"4.0714669621270711159814477353646364201229867370258692430117928e-91","3.4200322481867397374244160977062e-88"
"SMT.SMT.smt_trans_RetrolenticularpartofinternalcapsuleR","SMT.SMT.smt_trans_RetrolenticularpartofinternalcapsuleR",0.0416890189482693,"2.2902006089340452297708763121836291829764293528155189005314534e-16","1.9237685115045979930075361022350e-13"
"SMT.SMT.smt_trans_AnteriorcoronaradiataR","SMT.SMT.smt_trans_AnteriorcoronaradiataR",0.0534638243141587,"7.8909406987428498257489943703468419121063676858855879687444208e-26","6.6283901869439938536291552710946e-23"
"SMT.SMT.smt_trans_SuperiorcoronaradiataR","SMT.SMT.smt_trans_SuperiorcoronaradiataR",0.0818043417717695,"1.9430939395835103020441535480997977564865841861353442611990463e-58","1.6321989092501486537170889804032e-55"
"SMT.SMT.smt_trans_PosteriorcoronaradiataR","SMT.SMT.smt_trans_PosteriorcoronaradiataR",0.160298543288692,"2.3838113350205003419030310862850131393222085400270679985876061e-223","2.0024015214172202871985461124799e-220"
"SMT.SMT.smt_trans_PosteriorthalamicradiationR","SMT.SMT.smt_trans_PosteriorthalamicradiationR",0.112075489994484,"3.3279990661805789455077440755650178994649541728597869330633662e-111","2.7955192155916863142265050234742e-108"
"SMT.SMT.smt_trans_SagittalstratumR","SMT.SMT.smt_trans_SagittalstratumR",0.0435933267359842,"9.3651106704747934639901869316144089694275832965163327953727976e-18","7.8666929631988265097517570225606e-15"
"SMT.SMT.smt_trans_ExternalcapsuleR","SMT.SMT.smt_trans_ExternalcapsuleR",0.0283432959138626,"2.5482013033893389935491744222442856928204257046911946748144627e-8","2.1404890948470447545813065146848e-5"
"SMT.SMT.smt_trans_CingulumcingulategyrusR","SMT.SMT.smt_trans_CingulumcingulategyrusR",-0.0911102894064004,"4.7966547789533284843893851832428156623493909266145015260603928e-74","4.0291900143207959268870835539267e-71"
"SMT.SMT.smt_trans_CingulumhippocampusR","SMT.SMT.smt_trans_CingulumhippocampusR",0.0346315346602621,"1.0184915741037152326638517074027462183092781139405714163675629e-11","8.5553292224712079543763543421793e-9"
"SMT.SMT.smt_trans_Fornix_StriaterminalisR","SMT.SMT.smt_trans_Fornix_StriaterminalisR",0.130723299841307,"1.7315285288882787801848151039099430501514045986402226397176681e-151","1.4544839642661541753552446872847e-148"
"SMT.SMT.smt_trans_SuperiorlongitudinalfasciculusR","SMT.SMT.smt_trans_SuperiorlongitudinalfasciculusR",0.0307080858367663,"1.4457470914481600135532051864022826385352777690236870853059507e-9","1.2144275568164544113846923565780e-6"
"SMT.SMT.smt_trans_SuperiorfrontooccipitalfasciculusR","SMT.SMT.smt_trans_SuperiorfrontooccipitalfasciculusR",0.075183728154937,"1.1533389429869299385870756297244598518242324069319647732982098e-49","9.6880471210902114841314352896860e-47"
"SMT.SMT.smt_trans_UncinatefasciculusR","SMT.SMT.smt_trans_UncinatefasciculusR",-0.00167559277221602,"0.74194072644659922402288790582464172098125988489252921115647711","623.23021021514334817922584089251"
"SMT.SMT.smt_trans_TapetumR","SMT.SMT.smt_trans_TapetumR",0.148973093773405,"1.9889464213147792647628211393398408613357853603612627703941303e-192","1.6707149939044145824007697570451e-189"
"SMT.SMT.smt_trans_CINGR","SMT.SMT.smt_trans_CINGR",-0.021877508787892,"1.6468069894584775089507396762829301678603662255126241583256625e-5","0.013833178711451211075186213280773"
"SMT_mc.SMT_mc.smt_mc_intra_ATRR","SMT_mc.SMT_mc.smt_mc_intra_ATRR",0.0283326213428896,"2.1693099339353309843595822239067676286432080064713025457884521e-8","1.8222203445056780268620490680824e-5"
"SMT_mc.SMT_mc.smt_mc_intra_CSTR","SMT_mc.SMT_mc.smt_mc_intra_CSTR",-0.104305201448839,"5.0033848060024583105714904651003388906190991775480290165343029e-96","4.2028432370420649808800519906845e-93"
"SMT_mc.SMT_mc.smt_mc_intra_CGR","SMT_mc.SMT_mc.smt_mc_intra_CGR",-0.0741347637998886,"2.4027195419008712819422113520828281582557703869275997890756164e-50","2.0182844151967318768314575357492e-47"
"SMT_mc.SMT_mc.smt_mc_intra_IFOFR","SMT_mc.SMT_mc.smt_mc_intra_IFOFR",0.0728487889353889,"3.5690376402934669663603423795145696549561768243508425096363547e-49","2.9979916178465122517426875987912e-46"
"SMT_mc.SMT_mc.smt_mc_intra_ILFR","SMT_mc.SMT_mc.smt_mc_intra_ILFR",0.0313178425321806,"4.0054924268392838833000304914988086427538397255016138984190653e-10","3.3646136385449984619720256128596e-7"
"SMT_mc.SMT_mc.smt_mc_intra_SLFR","SMT_mc.SMT_mc.smt_mc_intra_SLFR",0.0699760672985283,"2.0870813195939811113673090805022405575796085330755714077133947e-43","1.7531483084589441335485396276221e-40"
"SMT_mc.SMT_mc.smt_mc_intra_UFR","SMT_mc.SMT_mc.smt_mc_intra_UFR",-0.056779387811286,"4.7093604021133139708098755445945217086914097530103796856233923e-29","3.9558627377751837354802954574575e-26"
"SMT_mc.SMT_mc.smt_mc_intra_SLTFR","SMT_mc.SMT_mc.smt_mc_intra_SLTFR",-0.0425933079504803,"1.8149621223671743233165359292951071777074671477459561614375829e-19","1.5245681827884264315858901806073e-16"
"SMT_mc.SMT_mc.smt_mc_intra_CorticospinaltractR","SMT_mc.SMT_mc.smt_mc_intra_CorticospinaltractR",-0.0154557769219801,"0.0023660931316326109633851815662105787078091551883962704268972576","1.9875182305713932092435525156166"
"SMT_mc.SMT_mc.smt_mc_intra_MediallemniscusR","SMT_mc.SMT_mc.smt_mc_intra_MediallemniscusR",-0.018848776106361,"0.00021419493812617768794302102652778442633974800946239964012075813","0.17992374802598925787213766228339"
"SMT_mc.SMT_mc.smt_mc_intra_InferiorcerebellarpeduncleR","SMT_mc.SMT_mc.smt_mc_intra_InferiorcerebellarpeduncleR",0.0367743742291422,"5.1254287183433610363744797112966884722010249958868476578590059e-13","4.3053601234084232705545629574889e-10"
"SMT_mc.SMT_mc.smt_mc_intra_SuperiorcerebellarpeduncleR","SMT_mc.SMT_mc.smt_mc_intra_SuperiorcerebellarpeduncleR",-0.00301748667466527,"0.55390330279693342014038831971619715800185144866140135623159423","465.27877434942407291792618856146"
"SMT_mc.SMT_mc.smt_mc_intra_CerebralpeduncleR","SMT_mc.SMT_mc.smt_mc_intra_CerebralpeduncleR",-0.133309337189997,"2.5704979608289755226934964521749892394694511284839994780734308e-156","2.1592182870963394390625370198276e-153"
"SMT_mc.SMT_mc.smt_mc_intra_AnteriorlimbofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_intra_AnteriorlimbofinternalcapsuleR",0.0603582756326737,"1.1597995108970263723449841986334562370059341933738817702485212e-32","9.7423158915350215276978672685166e-30"
"SMT_mc.SMT_mc.smt_mc_intra_.PosteriorlimbofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_intra_.PosteriorlimbofinternalcapsuleR",-0.0400683023193232,"1.5950325305526413933558941723624819819855443274025525696578703e-15","1.3398273256642187704189511047847e-12"
"SMT_mc.SMT_mc.smt_mc_intra_RetrolenticularpartofinternalcapsuleR","SMT_mc.SMT_mc.smt_mc_intra_RetrolenticularpartofinternalcapsuleR",0.0350404754112572,"3.9371891547132697895830740752918306778531012916654117889184651e-12","3.3072388899591466232497822232458e-9"
"SMT_mc.SMT_mc.smt_mc_intra_AnteriorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_intra_AnteriorcoronaradiataR",0.0690542362807799,"4.5977296853693584964846556594138245806676239583128085321718499e-42","3.8620929357102611370471107539075e-39"
"SMT_mc.SMT_mc.smt_mc_intra_SuperiorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_intra_SuperiorcoronaradiataR",0.100721065653524,"3.2019358808796402530537760331812367995980838322805725654429107e-88","2.6896261399388978125651718678704e-85"
"SMT_mc.SMT_mc.smt_mc_intra_PosteriorcoronaradiataR","SMT_mc.SMT_mc.smt_mc_intra_PosteriorcoronaradiataR",0.15404105486215,"1.3330825060686459946983991448132085554013331055077571324798568e-206","1.1197893050976626355466552816430e-203"
"SMT_mc.SMT_mc.smt_mc_intra_PosteriorthalamicradiationR","SMT_mc.SMT_mc.smt_mc_intra_PosteriorthalamicradiationR",0.0883340257094023,"2.8919751537602180005403457818790129600897954533122023481929447e-75","2.4292591291585831204538904567771e-72"
"SMT_mc.SMT_mc.smt_mc_intra_SagittalstratumR","SMT_mc.SMT_mc.smt_mc_intra_SagittalstratumR",0.0482303087944763,"9.1019070580875595476513034987800577992489302215974425333054310e-22","7.6456019287935500200270949389723e-19"
"SMT_mc.SMT_mc.smt_mc_intra_ExternalcapsuleR","SMT_mc.SMT_mc.smt_mc_intra_ExternalcapsuleR",0.0120876913394475,"0.017448005982021928965040494622773858192313483959965286480721806","14.656325024898420330634015483126"
"SMT_mc.SMT_mc.smt_mc_intra_CingulumcingulategyrusR","SMT_mc.SMT_mc.smt_mc_intra_CingulumcingulategyrusR",-0.033883723384522,"1.2062905839668647069106289649106222207137465601678731445126829e-11","1.0132840905321663538049283305247e-8"
"SMT_mc.SMT_mc.smt_mc_intra_CingulumhippocampusR","SMT_mc.SMT_mc.smt_mc_intra_CingulumhippocampusR",0.0670941685748562,"8.6361114346150649720316665609108341560186045262401288621177732e-40","7.2543336050766545765065999111669e-37"
"SMT_mc.SMT_mc.smt_mc_intra_Fornix_StriaterminalisR","SMT_mc.SMT_mc.smt_mc_intra_Fornix_StriaterminalisR",0.0369718101410144,"2.6397585475768218057409315728553954899795969309578490150388615e-13","2.2173971799645303168223825211984e-10"
"SMT_mc.SMT_mc.smt_mc_intra_SuperiorlongitudinalfasciculusR","SMT_mc.SMT_mc.smt_mc_intra_SuperiorlongitudinalfasciculusR",0.0455930594234101,"3.0618536502772355287382574281207223236924497717277627013139914e-19","2.5719570662328778441401362396216e-16"
"SMT_mc.SMT_mc.smt_mc_intra_SuperiorfrontooccipitalfasciculusR","SMT_mc.SMT_mc.smt_mc_intra_SuperiorfrontooccipitalfasciculusR",0.103456332357743,"9.4327572379188780267109834753228838464923332033749003222517559e-93","7.9235160798518575424372261192752e-90"
"SMT_mc.SMT_mc.smt_mc_intra_UncinatefasciculusR","SMT_mc.SMT_mc.smt_mc_intra_UncinatefasciculusR",0.0349087103946909,"6.2749987525747053840631848783064638103073416240174633092745312e-12","5.2709989521627525226130752977769e-9"
"SMT_mc.SMT_mc.smt_mc_intra_TapetumR","SMT_mc.SMT_mc.smt_mc_intra_TapetumR",0.236584850287179,"7.7206770335907133167713322837034149446631646856195969593267432e-502","6.4853687082161991860879191183068e-499"
